ID,Бренд,Наименование,Количество,Цена,Цена по акции
493260815,ШАТО ПИНО,"Вино Шато Пино Колдун белое сухое, 0.75л",1,1159,0
493260835,MANUEL QUINTANO,"Вино Manuel Quintano Sepas Viejas красное сухое, 0.75л",96,1919,1399
550291641,ESSE,"Вино Esse Rose розовое сухое, 0.75л",83,729,0
493271705,LAVIS,"Вино Lavis Pinot Grigio Rose розовое сухое, 0.75л",447,1269,0
493357505,ESSE,"Вино Esse Saperavi Heaven красное сухое, 0.75л",33,1249,0
557512258,CALALENTA,"Вино Calalenta Pecorino Fantini белое сухое, 0.75л",216,1469,0
595450737,CUVEE NOKAT,"Вино Cuvee Nokat Bordeaux красное сухое, 0.75л",161,1199,0
493357570,MANUEL QUINTANO,"Вино Manuel Quintano Blanco Sobre Lias белое сухое, 0.75л",231,1449,1099
485261881,CHATEAU CAVALIER,"Вино Chateau Cavalier Cuvee Marafiance Cotes de Provence AOP розовое сухое, 0.75л",114,1399,0
493271660,MANUEL QUINTANO,"Вино Manuel Quintano Seleccion Particular красное сухое, 0.75л",182,2499,1999
493271715,LAVIS,"Вино Lavis Lagrein красное сухое, 0.75л",230,1299,0
493260875,LAVIS,"Вино Lavis Pinot Grigio белое сухое, 0.75л",201,1269,0
557512273,RIPORTA,"Вино Riporta Primitivo di Manduria красное полусухое, 0.75л",338,1699,0
196365,VILLA ANTINORI,"Вино Villa Antinori Rosso красное сухое, 0.75л",49,3399,0
496004,CALVET,"Вино Calvet Reserve de l'Estey красное сухое, 0.75л",21,1799,0
210264,FRESCHELLO,"Вино Freschello Bianco белое полусухое, 0.75л",308,749,0
150793,CA'MARCANDA,"Вино Ca'Marcanda Gaja Magari красное сухое, 0.75л",3,13899,10499
538316,MUCHO MAS,"Вино Mucho Mas красное сухое, 0.75л",707,999,899.1
114518,PFEFFERER,"Вино Colterenzio Pfefferer белое полусухое, 0.75л",480,2099,0
367007,TORRES,"Вино Torres Salmos Priorat красное сухое, 0.75л",12,5299,3999
241545,CIELO,"Вино Cielo Freschello Bianco Sweet белое полусладкое, 0.75л",251,749,0
393282,LUIGI BOSCA,"Вино Luigi Bosca Malbec красное сухое, 0.75л",166,1999,1799.1
527431,ALAMOS,"Вино Alamos Malbec красное сухое, 1.5л",8,3999,3599.1
595563941,ЛЕФКАДИЯ,"Вино Лефкадия Совиньон Блан белое сухое, 0.75л",25,1649,0
576051,MUCHO MAS,"Вино Mucho Mas красное сухое, 3л",44,2999,2699.1
579047,CHEVALIER DE LANESSAN,"Вино Chevalier de Lanessan Haut-Medoc красное сухое, 0.75л",6,3799,2999
240806,FRESCHELLO,"Вино Freschello Rosso Sweet красное полусладкое, 0.75л",137,749,0
254293,FATTORIA DEL CERRO,"Вино Fattoria Del Cerro Vino Nobile di Montepulciano Riserva красное сухое, 0.75л",21,4149,0
521785,CAVINO,"Вино Cavino White Ionos белое сухое, 0.75л",124,759,569
639351,DOMINI VENETI,"Вино Domini Veneti Garganega белое полусухое, 0.75л",11,1899,0
552800,PFAFFL,"Вино Pfaffl Vom Haus Riesling белое полусухое, 0.75л",242,1059,799
550894,CASILLERO DEL DIABLO,"Вино Casillero del Diablo Chardonnay Reserva сухое белое, 0.75л",22,1099,989.1
604999510,FANAGORIA,"Вино Fanagoria Формула Q красное сухое, 0.75л",7,1899,0
567150,MAR DE FRADES,"Вино Mar De Frades белое сухое, 0.75л",382,2399,2159.1
656246,ЭШЕРА,"Вино Эшера красное полусухое, 0.75л",28,,499
217048,PEPPOLI,"Вино Peppoli Chianti Classico красное сухое, 0.75л",27,3199,0
249238,MATSU,"Вино Matsu El Picaro красное сухое, 0.75л",596,1899,1709.1
254544,CASA SANTOS,"Вино Casa Santos Lima Quinta das Amoras белое полусухое, 0.75л",75,899,809.1
402743,CHEVAL QUANCARD,"Вино Cheval Quancard Bordeaux красное сухое, 0.75л",67,999,0
512190,LETH,"Вино Leth Duett Riesling Veltliner белое сухое, 0.75л",554,1239,0
639521,GUERRIERI RIZZARDI,"Вино Guerrieri Rizzardi Amarone Classico красное сухое, 0.75л",10,9599,7599
560305195,CHATEAU TAMAGNE,"Вино Chateau Tamagne Eno Мускат-Пино Гриджио белое сухое, 0.75л",263,299,0
391284,VENTISQUERO,"Вино Ventisquero Sauvignon Blanc белое сухое, 0.75л",41,1799,1499
210917,ALAMOS,"Вино Alamos Malbec Mendoza красное сухое, 0.75л",1,1479,1331.1
469852,LAGUNILLA,"Вино Lagunilla Gran Reserva красное сухое, 0.75л",78,1299,1169.1
554878,JEAN BOUCHARD,"Вино Jean Bouchard Pouilly Fuisse белое сухое, 0.75л",2,6999,5199
517118,CAVANZA,"Вино Cavanza Carmenere красное сухое, 0.75л",318,529,449
490943,ANIMUS,"Вино Animus Douro красное сухое, 0.75л",138,659,593.1
560504,TINEL-BLONDELET,"Вино Tinel-Blondelet Quercus Pouilly-Fume белое сухое, 0.75л",9,7999,5799
637080,CHATEU GRAND ANTOINE,"Вино Chateu Grand Antoine Sauvignon белое сухое, 0.75л",36,1529,1099
555321,PR,"Вино PR Provence розовое сухое, 0.75л",179,1389,0
538665,FRESCHELLO,"Вино Freschello Rosso красное полусухое, 0.75л",127,749,0
193682,TAVERNELLO,"Вино Tavernello белое полусухое, 1л",41,739,0
264788879,TAKA,"Вино Taka Marlborough Sauvignon Blanc белое сухое, 0.75л",647,1749,1574.1
165225,MASCIARELLI,"Вино Masciarelli Montepulciano d'Abruzzo красное сухое, 0.75л",18,1949,0
249115,MATSU,"Вино Matsu El Recio Toro DO красное сухое, 0.75л",128,3399,3059.1
249478,MATSU,"Вино Matsu El Viejo красное сухое, 0.75л",13,8169,7352.1
552093,PFAFFL,"Вино Pfaffl Vom Haus Gruner Veltliner белое полусухое, 0.75л",182,1059,799
299619044,TRISTORIA,"Вино Tristoria Аппеласьон Шардоне-Грюнер Вельтлинер белое сухое, 0.75л",19,899,599
241170,CONTE TASCA D'ALMERITA,"Вино Conte Tasca d'Almerita Tenuta Regaleali Bianco белое сухое, 0.75л",117,1749,0
360764,CLOS QUEBRADA DE MACUL,"Вино Clos Quebrada De Macul Penalolen Cabernet Sauvignon красное сухое, 0.75л",33,1459,1313.1
21271431,GREENLIFE,"Вино GreenLife Sauvignon Blanc белое сухое, 0.75л",561,799,699
555250,ПОМЕСТЬЕ ГОЛУБИЦКОЕ,"Вино Поместье Голубицкое Merlot красное сухое, 0.75л",27,929,0
87346,CORVO,"Вино Corvo белое сухое, 0.75л",14,549,0
170604,TORRES,"Вино Torres Celeste Crianza красное сухое, 0.75л",15,2899,1999
538483,ASKANELI BROTHERS,"Вино Askaneli Brothers Artwine Saperavi красное сухое, 0.75л",10,1499,1199
567535,HEIMBERGER,"Вино Heimberger Gewurztraminer белое полусухое, 0.75л",37,1199,0
560499665,CHATEAU TAMAGNE,"Вино Chateau Tamagne Eno Мерло красное полусладкое, 0.75л",54,299,0
427339,ITALO CESCON,"Вино Italo Cescon Storia E Vini Pinot Grigio белое,сухое, 0.75л",553,1899,0
5228273,PROTOTYPE,"Вино Prototype Chardonnay California Raymond белое сухое, 0.75л",27,1499,1349.1
175765,MICHELE CHIARLO,"Вино Michele Chiarlo Nivole Moscato белое сладкое, 0.375л",19,1519,0
493260880,LAVIS,"Вино Lavis Riesling белое полусухое, 0.75л",156,1299,0
577590,KAIKEN,"Вино Kaiken Estate Malbec красное сухое, 0.75л",73,1499,1349.1
575871,CAMPELO,"Вино Campelo Vinho Verde белое полусухое, 0.75л",278,809,728.1
614174,MUCHO MAS,"Вино Mucho Mas белое сухое, 3л",41,2999,2699.1
517078,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Красностоп Золотовский красное сухое, 0.75л",1,1499,1099
637680,DEMUERTE,"Вино Demuerte One красное полусухое, 0.75л",45,1549,1099
369005518,AGORA,"Вино Agora Muscat белое полусладкое, 0.75л",22,499,399
601407180,DARLING RIVER,"Вино Darling River Shiraz красное полусухое, 0.75л",20,999,0
574428,BATUTA,"Вино Batuta Tempranillo красное полусухое, 0.75л",618,599,539.1
548556,ALAZANI,"Вино Alazani Mukuzani красное сухое, 0.75л",207,880,0
237429257,PFAFFL,"Вино Pfaffl Vom Haus Zweigelt красное сухое, 0.75л",360,1059,799
483961,CORTE ADAMI,"Вино Corte Adami Amarone della Valpolicella красное сухое, 0.75л",7,5199,0
546846,THE LACKEY,"Вино The Lackey Shiraz красное сухое, 0.75л",12,1829,1299
7020864,RIVER DELTA,"Вино River Delta Sauvignon Blanc белое сухое, 0.75л",479,2159,1943.1
492086486,NOBILOMO,"Вино Nobilomo Malvasia Colli de Scandiano e Canosa белое полусладкое, 0.75л",29,859,0
557512268,RIPORTA,"Вино Riporta Nero D'avola Appassite красное полусухое, 0.75л",303,1099,0
393088,FANAGORIA,"Вино Fanagoria Авторское вино Каберне-Мерло красное сухое, 0.75л",113,429,0
547618,PRA,"Вино Graziano Pra Amarone della Valpolicella красное сухое, 0.75л",14,7559,0
442322,VINA REAL,"Вино Vina Real Casal Garcia Branco Vinho Verde белое полусухое, 0.75л",537,1199,999
550767,SUTHERLAND,"Вино Sutherland Riesling белое сухое, 0.75л",13,1899,1709.1
539576,KREMS,"Вино Domane Krems Gruner Veltliner белое сухое, 0.75л",10,1399,0
655721,ПСОУ,"Вино Псоу белое полусладкое, 0.75л",47,,499
208191,MARQUES DE RISCAL,"Вино Marques De Riscal Proximo красное сухое, 0.75л",38,1449,1304.1
595643220,ZB WINE,"Вино ZB Wine Riesling белое полусухое, 0.75л",10,629,0
92804,VILLA ANTINORI,"Вино Villa Antinori Bianco белое сухое, 0.75л",471,2199,0
402571,SOPRASASSO,"Вино Soprasasso Pra Amarone della Valpolicella красное полусухое, 0.75л",26,3699,0
656256,BALLORO,"Вино Balloro Soave белое сухое, 0.75л",62,599,0
639536,DOMINI VENETI,"Вино Domini Veneti Appassimento красное полусухое, 0.75л",28,1999,0
577491,FIRRIATO,"Вино Firriato Branciforti dei Bordonaro Grillo белое сухое, 0.75л",41,1799,1299
440346,BOUCHARD,"Вино Bouchard Aine & Fils Grand Conseiller Pinot Noir красное сухое, 0.75л",58,919,0
8909809,TERRE DEGLI EREMI,"Вино Terre Degli Eremi Riserva Montepulciano d'Abruzzo красное сухое, 0.75л",66,899,0
209796,NR,"Вино Fanagoria NR Шардоне белое сухое, 0.75л",86,389,0
604940084,KOPKE,"Вино Kopke Porto портвейн 10 лет в подарочной упаковке, 0.75л",26,4349,3914.1
299556229,TRISTORIA,"Вино Tristoria Аппеласьон Совиньон Блан-Шардоне белое сухое, 0.75л",24,899,599
480531,CHATEAU TAMAGNE,"Вино Chateau Tamagne Saperavi Reserva красное сухое, 0.75л",41,779,0
532045,H. LUN 1840,"Вино H. Lun 1840 Pinot Grigio белое сухое, 0.75л",2,2499,0
455230,MARIPOSA,"Вино Mariposa Greta Oto Viura белое сухое, 0.75л",76,649,584.1
402697,MININI,"Вино Minini Pinot Grigio белое сухое, 0.75л",609,1299,999
392538,BADAGONI,"Вино Badagoni Kindzmarauli красное полусладкое, 0.75л",87,1199,999
601653214,KAFFA,"Вино Kaffa Саперави красное сухое, 0.75л",77,479,399
534952,МАССАНДРА,"Вино Массандра красное полусладкое, 0.75л",69,429,0
411861,PEARLY BAY,"Вино Pearly Bay красное сладкое, 0.75л",148,559,503.1
593519,CANTINA DIOMEDE,"Вино Cantina Diomede Nero di Troia Puglia Canace полусухое красное, 0.75л",18,4999,3699
401577,MARIUS BY M. CHAPOUTIER,"Вино Marius by M. Chapoutier Vermentino белое сухое, 0.75л",542,999,0
555324,TRIMBACH,"Вино Trimbach Gewurztraminer белое сухое, 0.75л",20,3999,0
519373,PREDELLA,"Вино Predella Chianti красное сухое, 1.5л",129,1499,0
605023463,CLAUS JACOB,"Вино Edition Terroir by Claus Jacob Schiefer Steillage Riesling белое полусладкое, 0.75л",186,1199,0
89769538,ESCAPADA,"Вино Escapada Lissabon белое полусухое, 0.75л",64,939,699
656341,ЛЫХНЫ,"Вино Лыхны красное полусладкое, 0.75л",103,499,0
444115,FRANZ HAAS,"Вино Franz Haas Manna белое сухое, 0.75л",6,3229,0
89053161,ARZUAGA,"Вино Arzuaga Ribera del Duero La Planta красное сухое, 0.75л",20,2299,1699
190214,DON RAMON,"Вино Bodegas Aragonesas Don Ramon Campo de Borja красное сухое, 0.75л",664,1149,849
495689,TERRE DEGLI EREMI,"Вино Terre Degli Eremi Trebbiano d'Abruzzo белое сухое, 0.75л",178,559,0
557327268,RIPORTA,"Вино Riporta Primitivo красное полусухое, 0.75л",75,959,0
570893,SONNENTAL,"Вино Sonnental Riesling белое полусухое, 0.75л",130,919,0
183737,TENUTA ARGENTIERA,"Вино Tenuta Argentiera Villa Donoratico красное сухое, 0.75л",30,5499,0
215884,TORRES,"Вино Torres Vina Sol Catalunya белое сухое, 0.75л",69,1249,999
119352,CASILLERO DEL DIABLO,"Вино Casillero del Diablo Carmenere красное сухое, 0.75л",122,1099,989.1
561956,MUCHO MAS,"Вино Mucho Mas белое сухое, 0.75л",299,999,899.1
176767,ALAMOS,"Вино Alamos Chardonnay белое сухое, 0.75л",31,1479,1331.1
595562716,ESCAPE,"Вино Escape Shiraz красное полусухое, 0.75л",21,829,599
571409235,CANTINA SCANSANO,"Вино Cantina Scansano Talamo Bianco di Pitigliano белое сухое, 0.75л",422,959,0
476482,VALDEMAR,"Вино Conde Valdemar Reserva красное сухое, 1.5л",2,2999,2699.1
181523,VILLA ANTINORI,"Вино Villa Antinori Vermentino Bolgheri белое сухое, 0.75л",30,3999,0
49091917,MAMIKO,"Вино Алазанская Долина Mamiko Саперави красное сухое, 0.75л",66,599,0
612811,АЙ-ПЕТРИ,"Вино Ай-Петри Каберне-совиньон красное полусладкое, 0.75л",77,319,0
504194,BIALONI,"Вино Bialoni Мукузани красное сухое, 0.75л",632,699,0
170764,SCHUCHMANN,"Вино Schuchmann Mtsvane белое сухое, 0.75л",7,1699,0
579130,GOLAN HEIGHTS,"Вино Golan Heights Winery Hermon Mount Hermon красное сухое, 0.75л",17,2799,0
518728,BEAU-RIVAGE,"Вино Beau-Rivage красное сухое, 0.75л",26,2499,0
491927541,NOBILOMO,"Вино Nobilomo Marzemino Colli de Scandiano e Canosa красное полусладкое, 0.75л",50,849,0
655981,АПСНЫ,"Вино Апсны красное полусладкое, 0.75л",35,,499
368957228,AGORA,"Вино Agora Cabernet Sauvignon красное сухое, 0.75л",18,569,0
604908495,СКАЛИСТЫЙ БЕРЕГ,"Вино Скалистый берег Дыхание волн белое сухое, 0.75л",60,1079,0
654232,АБРАУ ДЮРСО,"Вино Абрау Дюрсо Estates красное сухое, 0.75л",40,539,0
268833865,СОЛНЕЧНАЯ ДОЛИНА,"Вино Солнечная Долина Крым красное сухое, 0.75л",9,539,0
501187,BIALONI,"Вино Bialoni Цинандали белое сухое, 0.75л",320,559,0
545488,JEAN BOUCHARD,"Вино Jean Bouchard Petit Chablis белое сухое, 0.75л",12,4299,3199
563382,PENALOLEN AZUL,"Вино Clos Quebrada De Macul Penalolen Azul красное сухое, 0.75л",19,3199,2879.1
532601,MASI,"Вино Masi Campofiorin красное сухое, 0.75л",12,2399,1599
548667,ALAZANI,"Вино Alazani Алазанская долина красное полусладкое, 0.75л",406,529,0
403052,SOPRASASSO,"Вино Soprasasso Valpolicella Ripasso красное полусухое, 0.75л",15,1749,0
115498,NR,"Вино Fanagoria NR белое полусладкое, 0.75л",60,389,0
547635,PRA,"Вино Graziano Pra Morandina Valpolicella красное сухое, 0.75л",34,2299,0
562326,FEUDO MACCARI,"Вино Feudo Maccari Saia Nero dAvola Sicilia IGT красное сухое, 0.75л",9,4539,3499
471819,ALBERT BICHOT,"Вино Albert Bichot Petit Chablis белое сухое, 0.75л",16,2699,0
566795,SALMON CLUB,"Вино Salmon Club Sauvignon Blanc белое полусухое, 0.75 л",180,1899,1499
392673,BADAGONI,"Вино Badagoni Alazani Valley красное полусладкое, 0.75л",72,699,599
596256893,ШУМРИНКА,"Вино Шумринка Семисам Мерло-Каберне Совиньон красное сухое, 0.75л",21,999,799
591996067,ARCO BAY,"Вино Arco Bay Marlborough Sauvignon Blanc белое сухое, 0.75л",397,1319,1187.1
600733772,GREENLIFE,"Вино GreenLife Sauvignon Blanc белое сухое, 0.75л",640,1499,1299
439031,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ,"Вино Винодельня Ведерниковъ Губернаторское красное сухое, 0.75л",54,699,629
413518319,KOPKE FINE,"Вино ликерное Kopke Fine Tawny Porto портвейн красное сладкое, 0.75л",34,1799,1599
517096,МАССАНДРА,"Вино Кокур Массандра белое сухое, 0.75л",39,429,0
595641445,ZB WINE,"Вино ZB Wine Bastardo красное полусладкое, 0.75л",36,629,549
448272,TILENUS,"Вино Bodegas Estefania Tilenus La Florida красное сухое, 0.75л",10,2699,2429.1
654777,АБРАУ ДЮРСО,"Вино Абрау Дюрсо Estates белое сухое, 0.75л",25,539,0
83763,FRONTERA,"Вино Frontera Merlot красное полусухое, 0.75л",21,669,602.1
534893,LETH,"Вино Leth Terrassen Gruner Veltliner белое сухое, 0.75л",526,1199,0
410562,PEARLY BAY,"Вино Pearly Bay белое сладкое, 0.75л",86,559,503.1
521163,INSOLITO,"Вино Insolito красное полусухое, 1.5л",177,1599,1439.1
321567352,PETIRROJO,"Вино Petirrojo Reserva Cabernet Sauvignon красное сухое, 0.75л",13,1459,1099
595643085,TIO TOTO,"Вино Херес Tio Toto Cream белое сладкое, 0.75л",10,1299,1169.1
548156,FALKENSTEIN,"Вино Falkenstein Riesling Sudtirol DOC белое сухое, 0.75л",9,2449,0
493260375,SEPTIMA SENTIDO,"Вино Septima Sentido Tempranillo красное сухое, 0.75л",71,1099,799
249838,DI LENARDO,"Вино Di Lenardo Pinot Grigio белое сухое, 0.75л",31,1519,1199
483180,СОЛНЕЧНАЯ ДОЛИНА,"Вино Солнечная Долина Черный Полковник ликерное красное сладкое, 0.75л",82,849,0
137943,TORRES,"Вино Torres San Valentin красное сухое, 0.75л",51,999,749
134525,BERONIA,"Вино Beronia Reserva красное сухое, 0.75л",60,2299,2069.1
218545,VALDOURO,"Вино ликерное Valdouro Porto White Porto белый сладкий, 0.75л",26,1549,1394.1
413520574,FRESCOBALDI,"Вино Remole Rosso Frescobaldi красное полусухое, 0.75л",141,1419,0
581357,TRUMPETER,"Вино TrumpeTer Torrontes белое сухое, 0.75л",29,1459,1199
552039,M. CHAPOUTIER,"Вино M. Chapoutier Crozes-Hermitage Les Meysonniers сухое красное, 0.75л",31,3299,0
557512263,RIPORTA,"Вино Riporta Zinfandel красное полусухое, 0.75л",71,1099,0
219012,QUERCIABELLA,"Вино Querciabella Mongrana Maremma Toscana красное сухое, 0.75л",40,2499,0
579167,GOLAN HEIGHTS,"Вино Golan Heights Winery Hermon Mount Hermon белое сухое, 0.75л",13,2799,0
592135298,RIVER COURSE,"Вино River Course Sauvignon Blanc Rheinhessen Andreas Oster Weinkellerei белое сухое, 0.75л",108,1049,0
342210073,AGORA,"Вино Agora Muscat Black красное сладкое, 0.75л",17,569,449
538110,SOMMELIER,"Вино Sommelier Gruner Veltliner белое сухое, 1л",169,999,0
150020,TORRES,"Вино Torres Sangre de Toro красное сухое, 0.75л",71,1299,1099
469863,CHATEAU BEL AIR,"Вино Chateau Bel Air Bordeaux красное сухое, 0.75л",326,1399,1099
186461,CASILLERO DEL DIABLO,"Вино Casillero del Diablo Cabernet Sauvignon красное сухое, 0.75л",127,1099,989.1
478565,LOUIS ESCHENAUER,"Вино Louis Eschenauer Bordeaux Superieur AOC Reserve красное сухое, 0.75л",9,1099,0
500923318,MARANI,"Вино Алазанская Долина Marani красное полусладкое, 0.75л",114,579,549
548548,BORGOBRUNO,"Вино Borgobruno красное полусухое, 0.75л",199,799,0
492132,CATENA ZAPATA,"Вино Catena Zapata Malbec красное сухое, 0.75л",27,2999,2699.1
510738,CANTAGALLO,"Вино Tenuta Cantagallo Chianti Riserva Montalbano красное сухое, 0.75л",205,1499,0
548596,ALAZANI,"Вино Alazani Kindzmarauli красное полусладкое, 0.75л",448,899,0
141885,BOUCHARD,"Вино Bouchard Aine & Fils Cotes du Rhone Rouge красное сухое, 0.75л",26,949,0
501989333,MARANI,"Вино Marani Saperavi Rose розовое сухое, 0.75л",68,789,629
604905155,СКАЛИСТЫЙ БЕРЕГ,"Вино Скалистый берег Ветер в травах красное сухое, 0.75л",63,1079,0
604905095,СКАЛИСТЫЙ БЕРЕГ,"Вино Скалистый берег Песнь холмов красное сухое, 0.75л",72,1079,0
268833870,СОЛНЕЧНАЯ ДОЛИНА,"Вино Солнечная Долина Крым белое сухое, 0.75л",17,539,0
549383,BESTHEIM,"Вино Bestheim Classic Riesling белое сухое, 0.75л",32,2599,0
225246,SCHUCHMANN,"Вино Schuchmann Kindzmarauli красное полусладкое, 0.75л",47,1069,0
571409245,CANTINA SCANSANO,"Вино Cantina Scansano Ciliegiolo Maremma Toscana красное сухое, 0.75л",413,1059,0
226254,FANTINEL,"Вино Fantinel Pinot Grigio белое сухое, 0.75л",12,1059,0
493860,ALTE ROCCHE BIANCHE,"Вино Alte Rocche Bianche Barolo красное сухое, 0.75л",57,2199,0
505560,FAUSTINO,"Вино Faustino VII Tempranillo Rioja DOC красное сухое, 0.75л",76,1049,944.1
89676038,ESCAPADA,"Вино Escapada Lissabon красное полусухое, 0.75л",90,939,699
595561356,GATO NEGRO,"Вино Gato Negro Carmenere красное сухое, 0.75л",32,849,764.1
570820,RONCO BLANCHIS,"Вино Ronco Blanchis Pinot Grigio Collio белое сухое, 0.75л",52,1899,1499
576053,EL BAR ARGENTINO,"Вино El Bar Argentino Chardonnay белое сухое, 0.75л",356,599,539.1
517373,CAVANZA,"Вино Cavanza Cabernet Sauvignon красное сухое, 0.75л",509,529,449
581102,NELEMAN,"Вино Neleman Tempranillo-Monastrell красное сухое, 0.75л",32,1599,1199
555308,SUTHERLAND,"Вино Sutherland Pinot Noir красное сухое, 0.75л",2,3099,2789.1
402272,LA PIUMA,"Вино La Piuma Montepulciano dAbruzzo красное полусухое, 3л",18,2199,0
538429,PALAVANI,"Вино Palavani Saperavi Kvevri красное сухое, 0.75л",49,1399,0
2278804,YASMIN,"Вино Yasmin Vino Verde розовое полусухое, 0.75л",12,999,899.1
482049,МАССАНДРА,"Вино Массандра Мускат белый красного камня белое сладкое, 0.75л",45,999,0
85630,CUSUMANO,"Вино Cusumano Nadaria Nero d'Avola красное сухое, 0.75л",62,1069,0
35551168,CHATEAU PINOT,"Вино Chateau Pinot Chardonnay Riesling белое сухое, 0.75л",27,659,0
483820,СОЛНЕЧНАЯ ДОЛИНА,"Вино ликерное Солнечная Долина Порто белое сладкое, 0.75л",43,769,649
183566,TIO PEPE,"Херес Tio Pepe Palomino Fino Jerez DO Gonzalez Byass белое сухое, 0.75л",29,1999,1799.1
535061,МАССАНДРА,"Вино Массандра белое полусладкое, 0.75л",39,429,0
534334,SCHUCHMANN,"Вино Schuchmann Khvanchkara красное полусладкое, 0.75л",13,2099,0
605021583,МАССАНДРА,"Вино Массандра Мускатель Черный Десертное красное сладкое, 0.75л",44,599,0
545697,CANTINA CELLARO,"Вино Cantina Cellaro Shiraz Barossa Valley Kavel's Flock красное сухое, 0.75л",11,2799,2519.1
534888,МАССАНДРА,"Вино Массандра Лакрима Кристи красное сладкое, 0.75л",39,879,0
5227508,RAPAURA SPRINGS,"Вино Rapaura Springs Sauvignon Blanc Blush Marlborough розовое полусухое, 0.75л",93,1649,1484.1
601435666,GOLUBITSKOE,"Вино Golubitskoe Estate Cabernet Sauvignon красное сухое, 0.75л",4,1099,799
362586,TENUTA SANT'ANTONIO,"Вино Tenuta Sant'antonio Scaia Corvina красное полусухое, 0.75л",11,2199,0
378331,QUERCIABELLA,"Вино Querciabella Chianti Classico красное сухое, 0.375л",29,1999,0
446004,STADLMANN,"Вино Weingut Stadlmann Gruner Veltliner белое сухое, 0.75л",54,1899,0
501272,BIALONI,"Вино Bialoni Саперави красное сухое, 0.75л",451,559,0
93451,FRONTERA,"Вино Frontera Cabernet Sauvignon красное полусухое, 0.75л",30,669,602.1
560305475,DELECTO,"Вино Delecto Verdejo Seleccion белое сухое, 0.75л",501,699,629.1
427034,ITALO CESCON,"Вино Italo Cescon Storia E Vini Merlot красное сухое, 0.75л",268,1899,0
491927546,SEPTIMA SENTIDO,"Вино Septima Sentido Verdejo белое сухое, 0.75л",28,1099,799
546071,DOMAINE DU BOIS DES CHENES,"Вино Domaine Du Bois Des Chenes красное сухое, 0.75л",15,2149,1799
560305200,CHATEAU TAMAGNE,"Вино Chateau Tamagne Eno Мерло-Анчелотта красное сухое, 0.75л",81,299,0
11817847,АШЫЦ,"Вино Ашыц белое полусладкое, 0.75л",23,749,0
400428,CHATEAU TAMAGNE,"Вино Chateau Tamagne Cabernet Reserve красное сухое, 0.75л",14,779,0
576781,LA PIUMA,"Вино La Piuma Orvieto Classico белое сухое, 3л",10,2599,0
569467,LA PIUMA,"Вино La Piuma Pecorino белое сухое, 3л",9,2599,0
135310,TENUTA SANT'ANTONIO,"Вино Tenuta Sant'antonio Scaia Chardonnay белое полусухое, 0.75л",52,2199,0
521954,BARONE MONTALTO,"Вино Barone Montalto Bianco белое полусухое, 0.75л",37,799,0
491034,RAPAURA SPRINGS,"Вино Rapaura Springs Sauvignon Blanc Marlborough белое сухое, 0.75л",561,1610,1449
444662,STADLMANN,"Вино Weingut Stadlmann Riesling белое полусухое, 0.75л",45,1999,0
595643100,TRAPICHE,"Вино Trapiche Malbec красное сухое, 0.75л",73,999,899.1
160307,CASILLERO DEL DIABLO,"Вино Casillero del Diablo Merlot красное сухое, 0.75л",145,1099,989.1
516828,MININI,"Вино Minini Orvieto DOC белое сухое, 0.75л",23,1259,0
531713,GENERACION,"Вино Tempore Generacion 76 Tempranillo красное сухое, 0.75л",9,1499,1349.1
595715994,WOODHAVEN,"Вино Woodhaven Cabernet Sauvignon красное полусухое, 0.75л",450,1249,1099
647506,KAGOR METEORA,"Вино Kagor Meteora красное сладкое, 0.75л",38,1399,0
605021603,FANAGORIA,"Вино Fanagoria Алиготе-Рислинг белое сухое, 0.75л",46,429,0
216011,DON SIMON,"Вино Don Simon Sangria красное сладкое, 1л",47,599,429
455653,VIU MANENT,"Вино Viu Manent Sauvignon Blanc Reserva белое сухое, 0.75л",247,1199,1079.1
493260870,MONCARO,"Вино Moncaro Lacrima красное полусухое, 0.75л",50,769,0
255158,GATO NEGRO,"Вино Gato Negro Sauvignon Blanc белое сухое, 0.75л",82,849,764.1
168198909,VINOS VALTUILLE,"Вино Vinos Valtuille Pago de Valdoneje Mencia красное сухое, 0.75л",8,1499,1349.1
119220,DONNAFUGATA,"Вино Donnafugata Sedara красное сухое, 0.75л",18,2999,1999
440333,BOUCHARD,"Вино Bouchard Aine & Fils Grand Conseiller Chardonnay белое сухое, 0.75л",76,909,0
637400,MARCO ZANATTA,"Вино Vermentino di Sardegna Marco Zanatta белое сухое, 0.75л",25,2019,0
483539,СОЛНЕЧНАЯ ДОЛИНА,"Вино ликерное Солнечная Долина Доктор красное сладкое, 0.75л",50,1629,0
633906,CHATEAU MUKHRANI,"Вино Chateau Mukhrani Rose розовое сухое, 0.75л",25,1899,1499
5228268,PROTOTYPE,"Вино Prototype Cabernet Sauvignon California Raymond красное сухое, 0.75л",8,1399,1259.1
596255503,ШУМРИНКА,"Вино Шумринка Спелая роза розовое сухое, 0.75л",23,999,799
141594,DILIGO,"Вино Diligo Pinot Grigio белое сухое, 0.75л",293,1599,0
516682,CAVANZA,"Вино Cavanza Chardonnay белое сухое, 0.75л",153,529,449
549067,PEARLY BAY,"Вино Pearly Bay красное сухое, 3л",19,1549,1394.1
